CustomerID,Age,Gender,MaritalStatus,Income,Savings,CreditScore,LoanAmount,LoanStatus,AccountType,YearsWithBank,Churn
C2346,25.0,FEMALE,divorced,80000.0,25000.0,750.0,40000.0,approved,checking,1.0,no
C2347,25.0,male,married,80000.0,25000.0,800.0,30000.0,approved,savings,5.0,no
C2348,35.0,female,single,40000.0,20000.0,,30000.0,approved,checking,5.0,yes
C2349,55.0,FEMALE,single,100000.0,20000.0,700.0,30000.0,approved,savings,10.0,no
C2350,45.0,Male,widowed,100000.0,50000.0,700.0,50000.0,rejected,checking,10.0,no
C2351,25.0,male,single,40000.0,100000.0,750.0,30000.0,approved,savings,10.0,yes
C2352,45.0,Male,married,100000.0,20000.0,600.0,20000.0,rejected,checking,5.0,no
C2353,35.0,Male,married,100000.0,15000.0,600.0,30000.0,approved,checking,10.0,yes
C2354,45.0,male,single,80000.0,15000.0,800.0,30000.0,rejected,investment,2.0,no
C2355,55.0,male,single,80000.0,,750.0,40000.0,rejected,savings,20.0,no
C2356,55.0,male,married,60000.0,50000.0,650.0,20000.0,rejected,savings,5.0,no
C2357,45.0,Male,married,60000.0,100000.0,600.0,,approved,investment,,no
C2358,35.0,male,married,40000.0,10000.0,650.0,20000.0,approved,savings,5.0,no
C2359,45.0,male,married,,25000.0,700.0,20000.0,approved,checking,5.0,no
C2360,35.0,male,widowed,60000.0,15000.0,600.0,30000.0,defaulted,savings,,no
C2361,55.0,Male,married,80000.0,15000.0,700.0,30000.0,defaulted,savings,20.0,no
C2362,55.0,male,married,100000.0,5000.0,800.0,40000.0,approved,investment,20.0,no
C2363,45.0,male,divorced,60000.0,25000.0,700.0,40000.0,approved,investment,10.0,no
C2364,55.0,male,single,40000.0,20000.0,600.0,40000.0,approved,investment,5.0,no
C2365,45.0,male,single,80000.0,50000.0,600.0,30000.0,rejected,checking,10.0,yes
C2366,45.0,male,divorced,80000.0,,800.0,30000.0,approved,investment,5.0,yes
C2367,45.0,Male,single,60000.0,20000.0,750.0,20000.0,approved,checking,,no
C2368,45.0,female,single,80000.0,100000.0,600.0,20000.0,approved,checking,2.0,no
C2369,55.0,Male,married,60000.0,25000.0,800.0,30000.0,approved,checking,5.0,yes
C2370,35.0,Male,widowed,60000.0,25000.0,650.0,50000.0,approved,savings,5.0,no
C2371,45.0,FEMALE,married,40000.0,5000.0,800.0,30000.0,rejected,investment,2.0,no
C2372,45.0,male,single,80000.0,10000.0,650.0,30000.0,defaulted,joint,5.0,yes
C2373,35.0,female,widowed,80000.0,15000.0,750.0,30000.0,rejected,savings,20.0,no
C2374,55.0,FEMALE,single,40000.0,100000.0,800.0,40000.0,approved,checking,10.0,no
C2375,45.0,FEMALE,married,60000.0,15000.0,750.0,50000.0,rejected,checking,5.0,yes
C2376,55.0,Male,single,80000.0,100000.0,650.0,30000.0,approved,savings,5.0,no
C2377,45.0,Male,single,60000.0,20000.0,600.0,30000.0,approved,investment,5.0,no
C2378,35.0,female,married,100000.0,10000.0,750.0,50000.0,rejected,joint,5.0,yes
C2379,35.0,Male,married,40000.0,10000.0,750.0,20000.0,approved,checking,1.0,yes
C2380,45.0,female,single,40000.0,25000.0,750.0,40000.0,approved,checking,2.0,yes
C2381,45.0,female,married,80000.0,10000.0,600.0,30000.0,approved,checking,5.0,yes
C2382,25.0,female,married,,15000.0,800.0,50000.0,approved,joint,2.0,no
C2383,45.0,Male,single,60000.0,10000.0,750.0,40000.0,approved,savings,5.0,yes
C2384,45.0,male,single,100000.0,15000.0,700.0,20000.0,approved,savings,10.0,yes
C2385,35.0,Male,married,60000.0,20000.0,700.0,20000.0,rejected,checking,10.0,no
C2386,55.0,female,married,80000.0,10000.0,600.0,30000.0,rejected,savings,5.0,yes
C2387,25.0,male,married,,5000.0,650.0,20000.0,approved,investment,5.0,no
C2388,45.0,male,married,40000.0,10000.0,600.0,20000.0,approved,savings,1.0,no
C2389,35.0,FEMALE,married,40000.0,20000.0,650.0,,approved,savings,5.0,no
C2390,45.0,FEMALE,single,80000.0,15000.0,750.0,20000.0,defaulted,savings,5.0,no
C2391,45.0,FEMALE,divorced,60000.0,20000.0,750.0,20000.0,approved,joint,2.0,yes
C2392,55.0,female,married,80000.0,15000.0,650.0,50000.0,approved,savings,10.0,no
C2393,55.0,female,widowed,100000.0,10000.0,800.0,30000.0,approved,checking,10.0,no
C2394,45.0,male,single,80000.0,10000.0,750.0,,rejected,investment,5.0,no
C2395,45.0,female,divorced,100000.0,,600.0,40000.0,rejected,joint,2.0,no
C2396,45.0,FEMALE,single,80000.0,25000.0,600.0,20000.0,approved,investment,,no
C2397,35.0,male,married,60000.0,,700.0,30000.0,approved,savings,5.0,no
C2398,25.0,male,single,40000.0,20000.0,,50000.0,approved,savings,2.0,no
C2399,45.0,FEMALE,divorced,60000.0,15000.0,650.0,40000.0,approved,savings,20.0,no
C2400,45.0,male,single,80000.0,20000.0,650.0,40000.0,approved,savings,2.0,no
C2401,35.0,FEMALE,single,60000.0,15000.0,600.0,40000.0,defaulted,savings,1.0,no
C2402,25.0,female,single,40000.0,20000.0,650.0,40000.0,rejected,savings,20.0,no
C2403,35.0,female,single,40000.0,20000.0,,50000.0,approved,checking,5.0,no
C2404,25.0,female,single,100000.0,25000.0,750.0,40000.0,approved,investment,10.0,no
C2405,35.0,female,divorced,80000.0,10000.0,600.0,40000.0,approved,joint,2.0,no
C2406,45.0,FEMALE,married,40000.0,15000.0,650.0,,rejected,savings,1.0,no
C2407,25.0,female,married,80000.0,15000.0,800.0,40000.0,approved,savings,2.0,no
C2408,35.0,Male,single,60000.0,10000.0,700.0,50000.0,defaulted,savings,10.0,no
C2409,35.0,female,single,80000.0,20000.0,650.0,40000.0,rejected,checking,20.0,no
C2410,25.0,Male,single,100000.0,15000.0,700.0,40000.0,approved,joint,5.0,no
C2411,45.0,female,divorced,80000.0,5000.0,750.0,40000.0,rejected,checking,,no
C2412,45.0,Male,single,100000.0,15000.0,600.0,40000.0,approved,investment,10.0,no
C2413,25.0,male,single,80000.0,10000.0,700.0,20000.0,defaulted,savings,5.0,no
C2414,45.0,Male,married,60000.0,15000.0,750.0,40000.0,rejected,checking,20.0,no
C2415,45.0,Male,married,60000.0,20000.0,700.0,40000.0,approved,investment,,no
C2416,35.0,female,married,80000.0,20000.0,700.0,30000.0,defaulted,checking,5.0,no
C2417,,female,single,60000.0,10000.0,750.0,40000.0,approved,joint,2.0,yes
C2418,45.0,Male,married,40000.0,25000.0,800.0,,defaulted,savings,5.0,no
C2419,35.0,female,single,60000.0,15000.0,600.0,40000.0,rejected,checking,5.0,no
C2420,45.0,male,divorced,40000.0,25000.0,700.0,20000.0,rejected,investment,10.0,yes
C2421,45.0,female,married,100000.0,5000.0,600.0,40000.0,defaulted,savings,20.0,no
C2422,35.0,male,married,80000.0,10000.0,600.0,40000.0,defaulted,checking,5.0,yes
C2423,25.0,Male,single,60000.0,20000.0,650.0,40000.0,rejected,checking,2.0,no
C2424,35.0,female,married,80000.0,15000.0,600.0,40000.0,approved,investment,5.0,no
C2425,45.0,female,widowed,80000.0,15000.0,650.0,30000.0,approved,checking,2.0,yes
C2426,25.0,female,single,60000.0,,800.0,,approved,checking,2.0,yes
C2427,35.0,female,married,60000.0,15000.0,750.0,20000.0,rejected,savings,5.0,no
C2428,55.0,female,married,,15000.0,,30000.0,rejected,checking,10.0,yes
C2429,,female,married,,10000.0,650.0,30000.0,approved,joint,5.0,yes
C2430,35.0,female,married,60000.0,15000.0,750.0,30000.0,approved,savings,2.0,yes
C2431,45.0,FEMALE,single,60000.0,25000.0,,30000.0,defaulted,investment,5.0,no
C2432,35.0,female,married,60000.0,,750.0,20000.0,rejected,joint,5.0,no
C2433,35.0,female,married,40000.0,100000.0,700.0,30000.0,rejected,savings,5.0,no
C2434,55.0,Male,single,60000.0,15000.0,750.0,30000.0,approved,investment,5.0,no
C2435,35.0,male,single,60000.0,10000.0,600.0,30000.0,rejected,savings,20.0,no
C2436,25.0,Male,single,40000.0,20000.0,600.0,30000.0,approved,investment,5.0,no
C2437,45.0,female,married,40000.0,100000.0,650.0,50000.0,rejected,checking,2.0,yes
C2438,25.0,female,single,80000.0,5000.0,650.0,50000.0,approved,joint,5.0,no
C2439,45.0,female,single,60000.0,10000.0,750.0,50000.0,approved,checking,10.0,no
C2440,35.0,FEMALE,married,,10000.0,700.0,,approved,investment,2.0,no
C2441,25.0,female,married,80000.0,,700.0,40000.0,approved,savings,20.0,no
C2442,45.0,FEMALE,widowed,60000.0,10000.0,,20000.0,approved,joint,2.0,no
C2443,55.0,female,married,80000.0,50000.0,700.0,50000.0,approved,savings,5.0,no
C2444,35.0,female,married,60000.0,5000.0,,20000.0,rejected,savings,5.0,yes
C2445,55.0,female,single,100000.0,15000.0,600.0,40000.0,approved,joint,5.0,no
C2446,35.0,FEMALE,widowed,40000.0,10000.0,600.0,20000.0,approved,checking,20.0,no
C2447,35.0,Male,single,80000.0,100000.0,800.0,50000.0,rejected,savings,5.0,no
C2448,,Male,widowed,100000.0,100000.0,750.0,20000.0,defaulted,investment,,no
C2449,25.0,female,single,100000.0,15000.0,700.0,30000.0,approved,checking,2.0,no
C2450,45.0,FEMALE,married,80000.0,10000.0,750.0,30000.0,approved,savings,2.0,no
C2451,45.0,female,married,80000.0,20000.0,700.0,40000.0,approved,savings,10.0,no
C2452,,female,single,80000.0,5000.0,700.0,40000.0,rejected,checking,10.0,no
C2453,45.0,FEMALE,married,40000.0,,700.0,30000.0,approved,joint,5.0,no
C2454,25.0,male,single,80000.0,25000.0,750.0,40000.0,rejected,checking,20.0,no
C2455,45.0,male,single,100000.0,100000.0,650.0,20000.0,approved,savings,10.0,yes
C2456,35.0,male,married,80000.0,5000.0,800.0,30000.0,defaulted,investment,,yes
C2457,25.0,Male,married,40000.0,15000.0,750.0,20000.0,approved,savings,20.0,no
C2458,55.0,FEMALE,widowed,80000.0,25000.0,600.0,40000.0,defaulted,savings,2.0,yes
C2459,45.0,female,married,40000.0,20000.0,750.0,20000.0,approved,checking,10.0,no
C2460,25.0,female,divorced,60000.0,25000.0,650.0,50000.0,approved,savings,10.0,no
C2461,35.0,FEMALE,single,100000.0,20000.0,800.0,40000.0,defaulted,savings,5.0,yes
C2462,55.0,female,single,80000.0,10000.0,750.0,40000.0,rejected,checking,2.0,yes
C2463,55.0,female,married,40000.0,10000.0,800.0,40000.0,approved,joint,10.0,yes
C2464,55.0,FEMALE,single,80000.0,15000.0,650.0,40000.0,approved,checking,,no
C2465,55.0,male,married,80000.0,10000.0,600.0,,rejected,savings,5.0,no
C2466,25.0,FEMALE,single,100000.0,20000.0,650.0,40000.0,rejected,checking,10.0,no
C2467,35.0,female,married,40000.0,5000.0,800.0,20000.0,approved,checking,10.0,yes
C2468,25.0,female,married,60000.0,100000.0,600.0,40000.0,approved,investment,10.0,no
C2469,55.0,Male,widowed,80000.0,20000.0,750.0,50000.0,approved,investment,2.0,no
C2470,35.0,male,divorced,100000.0,15000.0,700.0,30000.0,rejected,savings,2.0,no
C2471,25.0,FEMALE,single,,20000.0,750.0,,approved,checking,1.0,yes
C2472,55.0,female,single,80000.0,25000.0,750.0,20000.0,approved,checking,5.0,no
C2473,35.0,female,single,100000.0,10000.0,750.0,50000.0,approved,checking,5.0,no
C2474,45.0,FEMALE,married,80000.0,100000.0,750.0,50000.0,approved,checking,1.0,no
C2475,,Male,married,80000.0,10000.0,750.0,50000.0,defaulted,checking,5.0,no
C2476,,male,married,80000.0,10000.0,700.0,40000.0,rejected,savings,10.0,no
C2477,25.0,FEMALE,widowed,60000.0,20000.0,650.0,30000.0,approved,savings,2.0,no
C2478,35.0,Male,widowed,80000.0,15000.0,650.0,50000.0,approved,investment,,no
C2479,35.0,male,married,40000.0,100000.0,700.0,30000.0,approved,investment,,no
C2480,35.0,male,single,100000.0,25000.0,750.0,30000.0,approved,investment,2.0,yes
C2481,45.0,Male,divorced,60000.0,5000.0,650.0,30000.0,rejected,investment,2.0,no
C2482,45.0,FEMALE,married,80000.0,25000.0,800.0,20000.0,approved,savings,10.0,no
C2483,35.0,male,married,40000.0,10000.0,650.0,50000.0,rejected,checking,,no
C2484,45.0,male,married,40000.0,15000.0,700.0,20000.0,approved,checking,10.0,no
C2485,35.0,Male,single,80000.0,15000.0,750.0,30000.0,approved,savings,2.0,no
C2486,35.0,female,divorced,100000.0,,600.0,40000.0,approved,savings,2.0,no
C2487,35.0,FEMALE,divorced,80000.0,25000.0,700.0,40000.0,rejected,savings,10.0,yes
C2488,35.0,female,married,40000.0,25000.0,750.0,30000.0,rejected,joint,10.0,no
C2489,35.0,female,single,100000.0,10000.0,700.0,30000.0,approved,joint,1.0,no
C2490,25.0,FEMALE,married,40000.0,15000.0,800.0,50000.0,approved,investment,20.0,no
C2491,45.0,female,divorced,,100000.0,750.0,20000.0,approved,investment,2.0,yes
C2492,35.0,male,single,60000.0,5000.0,800.0,30000.0,rejected,joint,5.0,no
C2493,35.0,male,married,80000.0,10000.0,700.0,30000.0,approved,checking,2.0,yes
C2494,45.0,female,divorced,60000.0,100000.0,700.0,30000.0,defaulted,checking,10.0,no
C2495,55.0,male,single,60000.0,50000.0,600.0,30000.0,defaulted,investment,5.0,yes
C2496,35.0,female,married,80000.0,15000.0,700.0,50000.0,rejected,savings,10.0,yes
C2497,25.0,male,married,100000.0,15000.0,600.0,,rejected,checking,10.0,no
C2498,45.0,FEMALE,single,60000.0,20000.0,750.0,20000.0,approved,savings,5.0,yes
C2499,35.0,FEMALE,married,60000.0,15000.0,800.0,30000.0,rejected,savings,5.0,yes
C2500,55.0,Male,married,80000.0,,600.0,50000.0,approved,checking,20.0,yes
C2501,45.0,FEMALE,single,80000.0,100000.0,750.0,40000.0,approved,checking,2.0,no
C2502,25.0,FEMALE,widowed,40000.0,25000.0,750.0,40000.0,defaulted,savings,2.0,no
C2503,25.0,male,single,40000.0,15000.0,650.0,,rejected,joint,2.0,no
C2504,,female,widowed,60000.0,15000.0,700.0,40000.0,rejected,savings,10.0,yes
C2505,55.0,FEMALE,married,60000.0,15000.0,650.0,30000.0,rejected,investment,20.0,yes
C2506,45.0,male,single,60000.0,15000.0,700.0,30000.0,rejected,investment,2.0,no
C2507,35.0,Male,married,60000.0,20000.0,700.0,40000.0,rejected,investment,5.0,yes
C2508,35.0,male,married,80000.0,15000.0,600.0,50000.0,rejected,checking,10.0,no
C2509,35.0,female,married,80000.0,15000.0,700.0,30000.0,approved,savings,10.0,no
C2510,35.0,female,single,100000.0,15000.0,,50000.0,rejected,investment,1.0,no
C2511,45.0,female,widowed,40000.0,15000.0,750.0,40000.0,defaulted,joint,10.0,yes
C2512,,Male,married,40000.0,25000.0,800.0,30000.0,rejected,investment,5.0,no
C2513,45.0,female,married,60000.0,50000.0,800.0,30000.0,approved,joint,5.0,no
C2514,35.0,female,widowed,60000.0,100000.0,600.0,20000.0,approved,savings,2.0,no
C2515,45.0,female,divorced,60000.0,20000.0,750.0,20000.0,approved,investment,5.0,yes
C2516,25.0,female,married,100000.0,15000.0,650.0,50000.0,approved,investment,5.0,no
C2517,35.0,female,divorced,80000.0,15000.0,600.0,50000.0,rejected,joint,5.0,no
C2518,45.0,male,divorced,80000.0,5000.0,750.0,20000.0,approved,savings,20.0,no
C2519,55.0,female,single,80000.0,25000.0,700.0,40000.0,approved,savings,20.0,yes
C2520,55.0,female,married,60000.0,50000.0,750.0,,rejected,checking,20.0,yes
C2521,45.0,FEMALE,single,60000.0,20000.0,600.0,40000.0,defaulted,checking,10.0,yes
C2522,45.0,Male,married,100000.0,15000.0,800.0,50000.0,rejected,savings,1.0,no
C2523,35.0,female,single,60000.0,100000.0,800.0,50000.0,rejected,savings,5.0,no
C2524,45.0,FEMALE,single,60000.0,25000.0,600.0,40000.0,approved,savings,10.0,no
C2525,25.0,Male,widowed,40000.0,15000.0,,,rejected,investment,2.0,no
C2526,55.0,FEMALE,single,40000.0,20000.0,750.0,40000.0,approved,investment,10.0,yes
C2527,45.0,FEMALE,single,80000.0,15000.0,650.0,20000.0,approved,checking,10.0,yes
C2528,35.0,female,married,60000.0,5000.0,750.0,40000.0,approved,checking,5.0,no
C2529,35.0,female,married,100000.0,100000.0,700.0,20000.0,approved,savings,5.0,yes
C2530,,Male,single,40000.0,50000.0,700.0,20000.0,approved,savings,5.0,no
C2531,35.0,FEMALE,single,100000.0,,600.0,30000.0,approved,savings,10.0,no
C2532,45.0,FEMALE,widowed,60000.0,20000.0,600.0,30000.0,defaulted,savings,5.0,no
C2533,35.0,male,single,100000.0,10000.0,600.0,40000.0,approved,savings,5.0,no
C2534,35.0,Male,single,60000.0,20000.0,600.0,40000.0,approved,savings,10.0,no
C2535,35.0,female,widowed,100000.0,15000.0,800.0,30000.0,rejected,checking,1.0,no
C2536,55.0,female,single,80000.0,50000.0,700.0,20000.0,rejected,checking,20.0,no
C2537,,male,single,60000.0,15000.0,700.0,30000.0,rejected,savings,2.0,no
C2538,45.0,female,married,60000.0,100000.0,650.0,20000.0,approved,savings,20.0,no
C2539,55.0,female,single,60000.0,10000.0,700.0,20000.0,rejected,investment,,no
C2540,35.0,male,widowed,40000.0,,600.0,20000.0,approved,investment,5.0,yes
C2541,35.0,FEMALE,married,80000.0,15000.0,650.0,50000.0,defaulted,savings,2.0,yes
C2542,55.0,Male,married,100000.0,25000.0,650.0,30000.0,approved,checking,2.0,no
C2543,35.0,male,married,60000.0,15000.0,600.0,30000.0,approved,investment,10.0,no
C2544,35.0,female,single,60000.0,100000.0,650.0,30000.0,approved,savings,5.0,yes
C2545,35.0,FEMALE,single,80000.0,20000.0,800.0,,approved,savings,5.0,no
C2546,45.0,female,single,40000.0,10000.0,600.0,30000.0,approved,savings,5.0,no
C2547,35.0,FEMALE,married,60000.0,25000.0,650.0,50000.0,rejected,investment,5.0,yes
C2548,35.0,FEMALE,widowed,100000.0,,700.0,20000.0,defaulted,savings,2.0,no
C2549,35.0,female,single,80000.0,25000.0,600.0,40000.0,approved,checking,,no
C2550,25.0,female,single,,20000.0,750.0,30000.0,rejected,savings,10.0,no
C2551,45.0,FEMALE,married,40000.0,20000.0,750.0,40000.0,approved,savings,10.0,no
C2552,55.0,Male,single,,25000.0,600.0,50000.0,rejected,checking,5.0,no
C2553,55.0,male,married,80000.0,10000.0,650.0,20000.0,rejected,checking,10.0,yes
C2554,45.0,female,married,40000.0,20000.0,650.0,30000.0,approved,savings,10.0,no
C2555,35.0,male,married,40000.0,15000.0,650.0,30000.0,defaulted,savings,20.0,yes
C2556,,male,married,60000.0,10000.0,750.0,20000.0,approved,savings,10.0,yes
C2557,,female,divorced,100000.0,15000.0,700.0,30000.0,approved,checking,,no
C2558,25.0,male,widowed,40000.0,25000.0,750.0,20000.0,approved,checking,5.0,no
C2559,25.0,female,single,40000.0,10000.0,700.0,40000.0,approved,investment,5.0,yes
C2560,35.0,male,married,60000.0,,600.0,40000.0,rejected,savings,10.0,no
C2561,,male,divorced,100000.0,10000.0,700.0,30000.0,approved,joint,2.0,no
C2562,,female,single,100000.0,10000.0,800.0,20000.0,approved,savings,2.0,yes
C2563,25.0,male,divorced,60000.0,20000.0,600.0,30000.0,approved,savings,,no
C2564,,FEMALE,married,40000.0,15000.0,600.0,30000.0,rejected,joint,20.0,no
C2565,45.0,FEMALE,widowed,100000.0,15000.0,650.0,30000.0,rejected,savings,5.0,yes
C2566,45.0,female,widowed,60000.0,10000.0,,50000.0,approved,checking,,no
C2567,35.0,female,married,40000.0,15000.0,800.0,40000.0,rejected,checking,10.0,no
C2568,35.0,FEMALE,single,80000.0,50000.0,700.0,40000.0,approved,checking,2.0,yes
C2569,25.0,female,married,60000.0,10000.0,800.0,40000.0,approved,checking,10.0,no
C2570,25.0,female,widowed,60000.0,100000.0,700.0,50000.0,approved,savings,10.0,no
C2571,35.0,Male,married,40000.0,20000.0,700.0,30000.0,rejected,joint,10.0,no
C2572,45.0,Male,single,40000.0,25000.0,700.0,40000.0,rejected,investment,2.0,no
C2573,45.0,male,married,60000.0,20000.0,700.0,50000.0,rejected,checking,1.0,yes
C2574,45.0,male,single,60000.0,5000.0,600.0,30000.0,defaulted,investment,5.0,no
C2575,35.0,Male,single,40000.0,10000.0,800.0,50000.0,approved,joint,5.0,yes
C2576,45.0,male,married,,25000.0,700.0,20000.0,defaulted,joint,20.0,no
C2577,25.0,male,divorced,60000.0,10000.0,700.0,40000.0,rejected,checking,10.0,no
C2578,55.0,female,single,40000.0,20000.0,700.0,40000.0,rejected,savings,,no
C2579,35.0,female,married,80000.0,,700.0,30000.0,defaulted,savings,2.0,no
C2580,35.0,Male,divorced,80000.0,20000.0,700.0,50000.0,defaulted,joint,5.0,no
C2581,55.0,female,single,60000.0,5000.0,600.0,50000.0,approved,checking,2.0,yes
C2582,25.0,female,single,100000.0,10000.0,750.0,30000.0,approved,savings,10.0,no
C2583,55.0,female,widowed,100000.0,,750.0,30000.0,rejected,investment,20.0,yes
C2584,35.0,male,married,60000.0,20000.0,800.0,30000.0,rejected,savings,,no
C2585,45.0,male,married,80000.0,10000.0,800.0,30000.0,rejected,savings,1.0,no
C2586,45.0,male,single,40000.0,10000.0,600.0,30000.0,defaulted,joint,,no
C2587,35.0,FEMALE,married,60000.0,20000.0,650.0,40000.0,approved,checking,5.0,yes
C2588,45.0,female,married,80000.0,20000.0,,20000.0,rejected,checking,20.0,no
C2589,35.0,male,married,80000.0,10000.0,650.0,30000.0,approved,savings,,no
C2590,55.0,female,married,80000.0,5000.0,750.0,40000.0,approved,joint,10.0,yes
C2591,55.0,male,married,40000.0,15000.0,700.0,20000.0,rejected,investment,2.0,yes
C2592,35.0,FEMALE,married,40000.0,10000.0,600.0,40000.0,rejected,savings,5.0,no
C2593,25.0,Male,widowed,60000.0,50000.0,800.0,40000.0,rejected,checking,20.0,yes
C2594,35.0,male,widowed,100000.0,10000.0,650.0,50000.0,approved,savings,5.0,no
C2595,55.0,Male,single,40000.0,20000.0,750.0,40000.0,approved,savings,5.0,no
C2596,55.0,male,single,80000.0,10000.0,650.0,50000.0,approved,savings,10.0,no
C2597,55.0,female,single,80000.0,10000.0,650.0,40000.0,rejected,savings,20.0,yes
C2598,25.0,FEMALE,married,60000.0,10000.0,750.0,20000.0,approved,investment,2.0,yes
C2599,45.0,male,widowed,80000.0,15000.0,700.0,40000.0,approved,investment,5.0,yes
C2600,35.0,male,single,100000.0,20000.0,650.0,40000.0,approved,savings,5.0,yes
C2601,25.0,male,single,60000.0,100000.0,800.0,20000.0,approved,savings,5.0,no
C2602,45.0,Male,widowed,60000.0,20000.0,750.0,20000.0,rejected,savings,5.0,no
C2603,55.0,male,married,60000.0,5000.0,600.0,50000.0,rejected,savings,1.0,no
C2604,45.0,female,widowed,100000.0,25000.0,750.0,40000.0,approved,joint,20.0,yes
C2605,45.0,female,single,80000.0,5000.0,,30000.0,approved,checking,5.0,no
C2606,35.0,male,single,40000.0,25000.0,650.0,50000.0,rejected,investment,2.0,no
C2607,45.0,Male,married,40000.0,15000.0,700.0,20000.0,approved,joint,5.0,no
C2608,35.0,female,divorced,60000.0,15000.0,800.0,50000.0,approved,checking,20.0,no
C2609,55.0,FEMALE,married,60000.0,,750.0,50000.0,approved,checking,5.0,no
C2610,55.0,female,single,60000.0,25000.0,800.0,30000.0,approved,savings,20.0,no
C2611,25.0,male,married,40000.0,50000.0,800.0,40000.0,approved,investment,20.0,no
C2612,,Male,married,60000.0,15000.0,800.0,20000.0,approved,joint,10.0,no
C2613,55.0,Male,single,100000.0,10000.0,750.0,20000.0,rejected,savings,5.0,no
C2614,55.0,male,married,60000.0,15000.0,,40000.0,approved,savings,10.0,no
C2615,25.0,male,married,60000.0,10000.0,750.0,30000.0,approved,joint,1.0,no
C2616,25.0,male,single,40000.0,25000.0,750.0,40000.0,defaulted,joint,5.0,no
C2617,45.0,Male,widowed,60000.0,10000.0,800.0,50000.0,approved,investment,2.0,yes
C2618,45.0,female,married,80000.0,20000.0,650.0,50000.0,rejected,savings,1.0,no
C2619,25.0,male,married,40000.0,15000.0,750.0,,approved,checking,,no
C2620,35.0,female,single,60000.0,15000.0,800.0,30000.0,rejected,investment,5.0,no
C2621,35.0,female,married,100000.0,25000.0,750.0,50000.0,approved,investment,5.0,no
C2622,55.0,female,married,80000.0,50000.0,650.0,40000.0,rejected,checking,10.0,no
C2623,25.0,FEMALE,widowed,60000.0,20000.0,700.0,20000.0,approved,savings,5.0,no
C2624,35.0,female,divorced,60000.0,20000.0,600.0,30000.0,approved,investment,2.0,no
C2625,45.0,male,married,100000.0,15000.0,750.0,40000.0,defaulted,investment,,yes
C2626,25.0,FEMALE,married,60000.0,15000.0,650.0,40000.0,approved,checking,10.0,no
C2627,,FEMALE,married,100000.0,20000.0,700.0,40000.0,approved,checking,10.0,no
C2628,35.0,Male,married,60000.0,10000.0,700.0,50000.0,defaulted,savings,5.0,no
C2629,35.0,Male,single,100000.0,5000.0,800.0,40000.0,rejected,checking,,yes
C2630,,male,single,40000.0,20000.0,750.0,30000.0,defaulted,joint,5.0,no
C2631,45.0,female,single,100000.0,20000.0,750.0,40000.0,rejected,savings,20.0,no
C2632,25.0,female,married,60000.0,20000.0,750.0,20000.0,rejected,investment,5.0,no
C2633,35.0,Male,single,80000.0,25000.0,600.0,50000.0,rejected,savings,2.0,yes
C2634,25.0,female,single,60000.0,20000.0,750.0,30000.0,approved,savings,2.0,no
C2635,35.0,FEMALE,widowed,60000.0,5000.0,600.0,30000.0,rejected,joint,20.0,no
C2636,45.0,FEMALE,single,40000.0,10000.0,750.0,20000.0,rejected,checking,2.0,no
C2637,45.0,male,single,80000.0,10000.0,750.0,,approved,checking,,yes
C2638,,Male,married,60000.0,10000.0,700.0,30000.0,defaulted,savings,2.0,yes
C2639,35.0,FEMALE,married,80000.0,15000.0,600.0,20000.0,approved,savings,5.0,no
C2640,,Male,widowed,80000.0,20000.0,600.0,40000.0,rejected,checking,5.0,yes
C2641,45.0,FEMALE,single,60000.0,25000.0,800.0,20000.0,approved,checking,10.0,no
C2642,35.0,FEMALE,widowed,60000.0,10000.0,750.0,20000.0,approved,checking,10.0,yes
C2643,25.0,Male,single,80000.0,15000.0,750.0,40000.0,rejected,savings,,no
C2644,35.0,male,divorced,60000.0,10000.0,800.0,40000.0,approved,joint,5.0,no
C2645,45.0,Male,single,60000.0,15000.0,700.0,30000.0,rejected,checking,2.0,no
C2646,25.0,female,single,60000.0,20000.0,650.0,30000.0,rejected,checking,10.0,no
C2647,35.0,female,married,80000.0,15000.0,800.0,20000.0,approved,investment,2.0,no
C2648,45.0,FEMALE,married,60000.0,,750.0,20000.0,approved,joint,2.0,yes
C2649,55.0,Male,married,80000.0,25000.0,700.0,40000.0,defaulted,savings,,no
C2650,25.0,male,married,40000.0,10000.0,700.0,20000.0,approved,savings,20.0,no
C2651,45.0,FEMALE,married,80000.0,20000.0,650.0,40000.0,approved,checking,1.0,no
C2652,35.0,Male,single,80000.0,20000.0,,40000.0,approved,savings,5.0,no
C2653,25.0,female,widowed,,50000.0,600.0,50000.0,approved,joint,2.0,yes
C2654,55.0,male,single,100000.0,10000.0,600.0,,rejected,checking,5.0,no
C2655,45.0,female,divorced,80000.0,5000.0,650.0,30000.0,rejected,checking,5.0,no
C2656,25.0,male,single,40000.0,50000.0,800.0,30000.0,rejected,investment,5.0,yes
C2657,45.0,Male,single,60000.0,15000.0,750.0,50000.0,rejected,checking,10.0,no
C2658,55.0,male,single,40000.0,50000.0,800.0,40000.0,approved,investment,2.0,no
C2659,55.0,FEMALE,single,60000.0,15000.0,800.0,30000.0,rejected,investment,1.0,no
C2660,45.0,Male,widowed,60000.0,20000.0,600.0,50000.0,approved,investment,,yes
C2661,35.0,FEMALE,single,40000.0,15000.0,650.0,,approved,savings,1.0,no
